Player Name,Team_x,Player Type,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
Ravindra Jadeja,IND,ALL,4.127226463104326,8.455470737913487,0.21374045801526717,17.571552642457302,2.3917983424813842,20.3206106870229,24.900763358778626,0.6055979643765903,0.19592875318066158,0.0,0.05089058524173028,0.5190839694656488,0.5139949109414759,0.13740458015267176,4.104325699745547,0.0,21.6793893129771
Rishabh Pant,IND,WK,7.9772727272727275,19.227272727272727,0.5909090909090909,20.838272671298423,0.0,0.0,0.0,0.0,0.6136363636363636,0.022727272727272728,0.022727272727272728,0.0,2.0681818181818183,0.5909090909090909,0.0,0.0,13.295454545454545
Rishad- Hossain,BAN,ALL,0.3708609271523179,1.4966887417218544,0.15894039735099338,7.376078667469396,3.5576463645163923,27.642384105960264,29.066225165562916,0.847682119205298,0.12582781456953643,0.0,0.026490066225165563,1.5165562913907285,0.0728476821192053,0.013245033112582781,4.708609271523179,0.0728476821192053,23.7682119205298
Rohit Sharma,IND,BAT,12.310077519379846,30.705426356589147,0.5762273901808785,22.371651193492585,0.5755833953328373,1.3901808785529717,1.5865633074935401,0.028423772609819122,0.24806201550387597,0.0,0.03875968992248062,0.023255813953488372,2.591731266149871,0.8578811369509044,0.25839793281653745,0.0,16.165374677002585
Ryan Rickelton,SA,WK,7.5,17.75,0.5,23.084556603335347,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.4166666666666667,0.4166666666666667,0.0,0.0,14.75
Saqib Mahmood,ENG,BOWL,1.35,2.825,0.175,9.745869326751679,3.6730512792372045,33.4,36.85,1.35,0.1,0.0,0.0,1.725,0.1,0.05,5.975,0.275,40.225
Saud Shakeel,PAK,BAT,7.428571428571429,16.38095238095238,0.47619047619047616,24.83354230539347,0.6317460317460317,1.7619047619047619,2.238095238095238,0.047619047619047616,0.3333333333333333,0.0,0.047619047619047616,0.0,1.619047619047619,0.047619047619047616,0.3333333333333333,0.0,10.238095238095237
Sean Abbott,AUS,BOWL,2.6774193548387095,6.274193548387097,0.2903225806451613,16.335756532623087,2.5019509862527154,19.774193548387096,20.725806451612904,0.5806451612903226,0.22580645161290322,0.0,0.03225806451612903,1.0806451612903225,0.5161290322580645,0.20967741935483872,3.3225806451612905,0.0,19.032258064516128
Shaheen Afridi,PAK,BOWL,0.9468085106382979,2.9574468085106385,0.1595744680851064,9.20709234394136,3.223213480201552,28.97872340425532,30.77659574468085,1.2127659574468086,0.11702127659574468,0.0,0.010638297872340425,1.6063829787234043,0.24468085106382978,0.09574468085106383,4.9787234042553195,0.7340425531914894,37.244680851063826
Shreyas Iyer,IND,BAT,13.647727272727273,29.477272727272727,0.6136363636363636,29.360747110206702,0.3039772727272727,0.4431818181818182,0.4431818181818182,0.0,0.3181818181818182,0.0,0.056818181818181816,0.022727272727272728,2.784090909090909,0.75,0.06818181818181818,0.0,17.306818181818183
Shubman Gill,IND,BAT,13.628205128205128,33.42307692307692,0.5512820512820513,22.710315460077705,0.25,0.32051282051282054,0.23076923076923078,0.0,0.47435897435897434,0.0,0.01282051282051282,0.0,3.8076923076923075,0.717948717948718,0.038461538461538464,0.0,18.666666666666668
Soumya Sarkar,BAN,BAT,6.6722689075630255,18.025210084033613,0.4957983193277311,16.075205979083606,1.3991510288468019,4.579831932773109,4.563025210084033,0.16806722689075632,0.31932773109243695,0.0,0.01680672268907563,0.13445378151260504,2.008403361344538,0.4117647058823529,0.7394957983193278,0.0,13.478991596638656
Spencer Johnson,AUS,BOWL,0.8,2.8,0.2,6.666666666666666,3.350096256684492,26.8,29.0,0.4,0.0,0.0,0.0,2.4,0.4,0.0,4.6,0.4,11.4
Steven Smith,AUS,BAT,12.38076923076923,25.06153846153846,0.49615384615384617,24.24910284776591,0.9086106708084712,3.7884615384615383,4.157692307692308,0.11153846153846154,0.3384615384615385,0.0,0.04230769230769231,0.07307692307692308,1.9346153846153846,0.21153846153846154,0.6846153846153846,0.0,18.130769230769232
Tabraiz Shamsi,SA,BOWL,0.323943661971831,1.0,0.056338028169014086,4.194994528574958,4.129065438948511,35.816901408450704,39.15492957746479,1.056338028169014,0.08450704225352113,0.0,0.0,1.8450704225352113,0.056338028169014086,0.0,6.323943661971831,0.0,28.760563380281692
Tanveer Sangha,AUS,BOWL,0.0,1.0,0.3333333333333333,0.0,4.7,41.666666666666664,36.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.333333333333334
Tanzid Hasan,BAN,BAT,5.2,18.0,0.8,18.217921034665515,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.0,2.35,0.6,0.0,0.0,7.25
Tanzim Sakib,BAN,BOWL,2.8666666666666667,8.133333333333333,0.2,13.230908525026171,3.3482686602770815,27.8,29.666666666666668,0.9333333333333333,0.06666666666666667,0.0,0.0,1.6,0.4666666666666667,0.26666666666666666,4.733333333333333,0.0,27.866666666666667
Taskin Ahmed,BAN,BOWL,0.3181818181818182,0.7727272727272727,0.0,11.742424242424242,3.6933473326631554,25.5,25.09090909090909,0.5909090909090909,0.13636363636363635,0.0,0.045454545454545456,1.1818181818181819,0.0,0.0,4.090909090909091,0.0,16.272727272727273
