Credits,Player Type,Player Name,Team_x,MatchID,Stadium,Runs,Balls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras
9.0,BOWL,Adam Zampa,AUS,4265.0,Sydney Cricket Ground,0,0,0,0.0,5.409836065573771,55,61,4,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,4721.0,Melbourne Cricket Ground,0,0,0,0.0,5.699999999999999,57,60,1,0,0,0,1
9.0,BOWL,Adam Zampa,AUS,4722.0,Sydney Cricket Ground,8,12,0,66.66666666666666,0.0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4722.0,Sydney Cricket Ground,0,0,0,0.0,3.310344827586207,32,58,1,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,4723.0,"Manuka Oval, Canberra",0,0,0,0.0,2.903225806451613,15,31,2,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,4766.0,"Trent Bridge, Nottingham",0,0,0,0.0,4.9,49,60,3,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4770.0,"Headingley, Leeds",3,5,1,60.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4770.0,"Headingley, Leeds",0,0,0,0.0,5.375,43,48,1,0,0,0,1
9.0,BOWL,Adam Zampa,AUS,4778.0,"Lord's, London",0,2,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4778.0,"Lord's, London",0,0,0,0.0,8.25,66,48,2,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4779.0,"County Ground, Bristol",0,0,0,0.0,7.4,74,60,2,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4795.0,Melbourne Cricket Ground,0,0,0,0.0,6.4,64,60,2,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4801.0,Adelaide Oval,18,22,1,81.81818181818183,0.0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4801.0,Adelaide Oval,0,0,0,0.0,6.769230769230769,44,39,1,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4804.0,Perth Stadium,13,24,1,54.16666666666666,0.0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4804.0,Perth Stadium,0,0,0,0.0,5.454545454545454,10,11,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4831.0,"R Premadasa Stadium, Colombo",20,32,0,62.5,0.0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,4831.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,5.333333333333333,32,36,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4152.0,Trent Bridge,45,55,1,81.81818181818183,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4155.0,Kennington Oval,55,35,0,157.14285714285714,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4155.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4157.0,The Cooper Associates County Ground,20,21,1,95.23809523809524,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4157.0,The Cooper Associates County Ground,0,0,0,0.0,0.0,0,0,0,4,0,0,0
7.0,WK,Alex Carey,AUS,4159.0,Kennington Oval,4,3,1,133.33333333333331,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4159.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,4,0,0,0
7.0,WK,Alex Carey,AUS,4166.0,Trent Bridge,11,8,0,137.5,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4173.0,Lord's,38,28,0,135.71428571428572,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4173.0,Lord's,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4178.0,Lord's,71,72,1,98.61111111111111,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4178.0,Lord's,0,0,0,0.0,0.0,0,0,0,3,0,0,0
7.0,WK,Alex Carey,AUS,4188.0,Old Trafford,85,71,1,119.71830985915491,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4188.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,0,1,0,0
7.0,WK,Alex Carey,AUS,4191.0,Edgbaston,46,73,1,63.013698630136986,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4191.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4117.0,Sharjah Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4118.0,Sheikh Zayed Stadium,25,21,0,119.04761904761904,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4118.0,Sheikh Zayed Stadium,0,0,0,0.0,0.0,0,0,0,2,1,0,0
7.0,WK,Alex Carey,AUS,4119.0,Dubai International Cricket Stadium,55,67,1,82.08955223880598,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4120.0,Dubai International Cricket Stadium,0,3,1,0.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4120.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4113.0,Arun Jaitley Stadium,3,9,1,33.33333333333333,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4113.0,Arun Jaitley Stadium,0,0,0,0.0,0.0,0,0,0,2,2,0,0
7.0,WK,Alex Carey,AUS,4106.0,"Vidarbha Cricket Association Stadium, Jamtha",22,25,1,88.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4109.0,JSCA International Stadium Complex,21,17,0,123.52941176470588,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4231.0,Wankhede Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0
7.0,WK,Alex Carey,AUS,4232.0,Saurashtra Cricket Association Stadium,18,17,1,105.88235294117648,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4233.0,M.Chinnaswamy Stadium,35,36,1,97.2222222222222,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4248.0,Boland Park,5,16,1,31.25,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4248.0,Boland Park,0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4252.0,Mangaung Oval,21,21,1,100.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4254.0,Senwes Park,0,3,1,0.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4254.0,Senwes Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4255.0,Sydney Cricket Ground,1,2,1,50.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4255.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4077.0,Sydney Cricket Ground,24,31,1,77.41935483870968,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4078.0,Adelaide Oval,18,28,1,64.28571428571429,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4079.0,Melbourne Cricket Ground,5,11,1,45.45454545454545,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4079.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4102.0,"Rajiv Gandhi International Stadium, Uppal",36,37,0,97.2972972972973,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4102.0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4065.0,Perth Stadium,33,71,1,46.478873239436616,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4067.0,Adelaide Oval,47,73,1,64.38356164383562,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4067.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4069.0,Bellerive Oval,42,41,1,102.4390243902439,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4069.0,Bellerive Oval,0,0,0,0.0,0.0,0,0,0,3,0,0,0
7.0,WK,Alex Carey,AUS,3958.0,"Brisbane Cricket Ground, Woolloongabba",27,26,1,103.84615384615384,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,3958.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4012.0,Riverside Ground,6,5,1,120.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4013.0,Old Trafford,44,41,1,107.31707317073172,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4259.0,Old Trafford,10,10,1,100.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4259.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4260.0,Old Trafford,36,41,1,87.8048780487805,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4260.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,3,0,0,0
7.0,WK,Alex Carey,AUS,4261.0,Old Trafford,106,116,1,91.3793103448276,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4266.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4267.0,Manuka Oval,38,42,1,90.47619047619048,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4267.0,Manuka Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4310.0,"Kensington Oval, Bridgetown, Barbados",67,89,1,75.28089887640449,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4310.0,"Kensington Oval, Bridgetown, Barbados",0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4313.0,"Kensington Oval, Bridgetown, Barbados",35,52,1,67.3076923076923,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4313.0,"Kensington Oval, Bridgetown, Barbados",0,0,0,0.0,0.0,0,0,0,1,1,0,0
7.0,WK,Alex Carey,AUS,4111.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",21,15,1,140.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4111.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,0,0,0.0,0.0,0,0,0,3,0,0,0
7.0,WK,Alex Carey,AUS,4379.0,"Gaddafi Stadium, Lahore",4,4,1,100.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4379.0,"Gaddafi Stadium, Lahore",0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4380.0,"Gaddafi Stadium, Lahore",5,10,1,50.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4382.0,"Gaddafi Stadium, Lahore",56,62,1,90.32258064516128,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4409.0,Pallekele International Cricket Stadium,21,23,1,91.30434782608695,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4409.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,1,0
7.0,WK,Alex Carey,AUS,4412.0,Pallekele International Cricket Stadium,15,20,1,75.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4412.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0
7.0,WK,Alex Carey,AUS,4415.0,"R Premadasa Stadium, Colombo",49,52,1,94.23076923076924,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4416.0,"R Premadasa Stadium, Colombo",19,20,1,95.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4416.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,1,1,2,0
7.0,WK,Alex Carey,AUS,4418.0,"R Premadasa Stadium, Colombo",45,68,0,66.17647058823529,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4418.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4311.0,"Kensington Oval, Bridgetown, Barbados",10,17,1,58.82352941176471,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4458.0,"Tony Ireland Stadium, Townsville",10,8,1,125.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4459.0,"Tony Ireland Stadium, Townsville",26,36,0,72.22222222222221,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4459.0,"Tony Ireland Stadium, Townsville",0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4460.0,"Riverway Stadium, Townsville",4,9,1,44.44444444444444,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4460.0,"Riverway Stadium, Townsville",0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4461.0,"Cazaly's Stadium, Cairns",85,101,1,84.15841584158416,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4461.0,"Cazaly's Stadium, Cairns",0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4462.0,"Cazaly's Stadium, Cairns",12,28,1,42.85714285714285,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4464.0,"Cazaly's Stadium, Cairns",42,44,0,95.45454545454544,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4464.0,"Cazaly's Stadium, Cairns",0,0,0,0.0,0.0,0,0,0,0,1,1,0
7.0,WK,Alex Carey,AUS,4475.0,Adelaide Oval,21,28,1,75.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4475.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4477.0,Sydney Cricket Ground,0,1,1,0.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4477.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4480.0,Melbourne Cricket Ground,12,8,0,150.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4480.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4541.0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4545.0,"MA Chidambaram Stadium, Chepauk, Chennai",38,46,1,82.6086956521739,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4545.0,"MA Chidambaram Stadium, Chepauk, Chennai",0,0,0,0.0,0.0,0,0,0,0,0,2,0
7.0,WK,Alex Carey,AUS,4635.0,"Mangaung Oval, Bloemfontein",3,9,1,33.33333333333333,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4635.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,0.0,0,0,0,4,0,1,0
7.0,WK,Alex Carey,AUS,4638.0,"Mangaung Oval, Bloemfontein",6,10,1,60.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4642.0,"Sedgars Park, Potchefstroom",12,25,1,48.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4646.0,"SuperSport Park, Centurion",99,83,1,119.27710843373494,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4646.0,"SuperSport Park, Centurion",0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4648.0,"The Wanderers Stadium, Johannesburg",2,4,1,50.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4654.0,"Holkar Cricket Stadium, Indore",14,12,1,116.66666666666669,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4654.0,"Holkar Cricket Stadium, Indore",0,0,0,0.0,0.0,0,0,0,3,0,0,0
7.0,WK,Alex Carey,AUS,4657.0,"Saurashtra Cricket Association Stadium, Rajkot",11,20,1,55.00000000000001,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4657.0,"Saurashtra Cricket Association Stadium, Rajkot",0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4662.0,"MA Chidambaram Stadium, Chepauk, Chennai",0,2,1,0.0,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4265.0,Sydney Cricket Ground,17,13,0,130.76923076923077,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4265.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
7.0,WK,Alex Carey,AUS,4770.0,"Headingley, Leeds",74,72,1,102.77777777777776,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4770.0,"Headingley, Leeds",0,0,0,0.0,0.0,0,0,0,2,0,0,0
7.0,WK,Alex Carey,AUS,4775.0,"Riverside Ground, Chester-le-Street",77,68,0,113.23529411764706,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4778.0,"Lord's, London",13,22,1,59.09090909090909,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4831.0,"R Premadasa Stadium, Colombo",41,39,1,105.12820512820514,0.0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,4831.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,3,0,0,0
6.5,BOWL,Ben Dwarshuis,AUS,4766.0,"Trent Bridge, Nottingham",0,0,0,0.0,4.5,18,24,1,0,0,0,0
5.5,ALL,Cooper Connolly,AUS,4766.0,"Trent Bridge, Nottingham",0,0,0,0.0,0.0,0,0,0,2,0,0,0
5.5,ALL,Cooper Connolly,AUS,4779.0,"County Ground, Bristol",0,0,0,0.0,8.0,32,24,0,0,0,0,1
5.5,ALL,Cooper Connolly,AUS,4804.0,Perth Stadium,7,19,1,36.84210526315789,0.0,0,0,0,0,0,0,0
5.5,ALL,Cooper Connolly,AUS,4831.0,"R Premadasa Stadium, Colombo",3,17,1,17.647058823529413,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3299.0,Sharjah Cricket Stadium,38,39,1,97.43589743589745,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3299.0,Sharjah Cricket Stadium,0,0,0,0.0,6.75,27,24,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3301.0,Sheikh Zayed Stadium,28,28,1,100.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3301.0,Sheikh Zayed Stadium,0,0,0,0.0,7.35483870967742,38,31,0,0,0,0,10
8.5,ALL,Glenn Maxwell,AUS,3303.0,Sharjah Cricket Stadium,56,38,0,147.36842105263156,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3303.0,Sharjah Cricket Stadium,0,0,0,0.0,4.883720930232558,35,43,0,0,0,0,5
8.5,ALL,Glenn Maxwell,AUS,3303.0,Sharjah Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3317.0,Melbourne Cricket Ground,5,6,1,83.33333333333334,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3317.0,Melbourne Cricket Ground,0,0,0,0.0,7.0,28,24,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3317.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,0,0,2,0
8.5,ALL,Glenn Maxwell,AUS,3319.0,Adelaide Oval,8,18,1,44.44444444444444,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3319.0,Adelaide Oval,0,0,0,0.0,5.699999999999999,19,20,0,0,0,0,1
8.5,ALL,Glenn Maxwell,AUS,3319.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3326.0,Bellerive Oval,9,9,1,100.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3326.0,Bellerive Oval,0,0,0,0.0,3.0,6,12,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3330.0,Western Australia Cricket Association Ground,51,36,0,141.66666666666669,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3331.0,Western Australia Cricket Association Ground,0,1,1,0.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3331.0,Western Australia Cricket Association Ground,0,0,0,0.0,7.836734693877551,64,49,5,0,0,0,1
8.5,ALL,Glenn Maxwell,AUS,3331.0,Western Australia Cricket Association Ground,0,0,0,0.0,0.0,0,0,0,0,0,1,0
8.5,ALL,Glenn Maxwell,AUS,3332.0,Manuka Oval,4,3,1,133.33333333333331,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3332.0,Manuka Oval,0,0,0,0.0,4.258064516129032,44,62,1,0,0,0,2
8.5,ALL,Glenn Maxwell,AUS,3333.0,Sydney Cricket Ground,1,2,0,50.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3333.0,Sydney Cricket Ground,0,0,0,0.0,3.344262295081967,34,61,1,0,0,0,1
8.5,ALL,Glenn Maxwell,AUS,3333.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3369.0,Edgbaston,29,23,0,126.08695652173914,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3369.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3374.0,Kennington Oval,32,23,1,139.1304347826087,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3374.0,Kennington Oval,0,0,0,0.0,5.2,26,30,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3374.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,1,0,1,0
8.5,ALL,Glenn Maxwell,AUS,3419.0,Maharashtra Cricket Association Stadium,31,23,1,134.7826086956522,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3420.0,Sawai Mansingh Stadium,53,34,1,155.88235294117646,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3420.0,Sawai Mansingh Stadium,0,0,0,0.0,8.470588235294118,48,34,0,0,0,0,5
8.5,ALL,Glenn Maxwell,AUS,3421.0,"Punjab Cricket Association Stadium, Mohali",3,3,1,100.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3421.0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0.0,8.0,8,6,1,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3421.0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0.0,0.0,0,0,0,0,0,1,0
8.5,ALL,Glenn Maxwell,AUS,3422.0,JSCA International Stadium Complex,92,78,1,117.94871794871796,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3424.0,"Vidarbha Cricket Association Stadium, Jamtha",9,6,1,150.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3424.0,"Vidarbha Cricket Association Stadium, Jamtha",0,0,0,0.0,5.857142857142857,41,42,0,0,0,0,1
8.5,ALL,Glenn Maxwell,AUS,3428.0,M Chinnaswamy Stadium,60,22,1,272.7272727272727,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3428.0,M Chinnaswamy Stadium,0,0,0,0.0,8.0,32,24,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3454.0,Melbourne Cricket Ground,8,13,0,61.53846153846154,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3454.0,Melbourne Cricket Ground,0,0,0,0.0,5.0,40,48,1,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3455.0,"Brisbane Cricket Ground, Woolloongabba",54,41,1,131.70731707317074,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3455.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,4.0,32,48,2,0,0,0,1
8.5,ALL,Glenn Maxwell,AUS,3455.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3457.0,Sydney Cricket Ground,0,0,0,0.0,4.222222222222222,38,54,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3457.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3463.0,Adelaide Oval,22,35,1,62.85714285714285,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3463.0,Adelaide Oval,0,0,0,0.0,8.333333333333332,25,18,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3463.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,0,0,1,0
8.5,ALL,Glenn Maxwell,AUS,3513.0,Harare Sports Club,93,46,1,202.17391304347828,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3513.0,Harare Sports Club,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3516.0,Harare Sports Club,7,10,1,70.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3516.0,Harare Sports Club,0,0,0,0.0,6.666666666666667,20,18,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3521.0,Harare Sports Club,13,17,1,76.47058823529412,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3521.0,Harare Sports Club,0,0,0,0.0,4.92,41,50,1,0,0,0,8
8.5,ALL,Glenn Maxwell,AUS,3522.0,Harare Sports Club,2,6,1,33.33333333333333,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3522.0,Harare Sports Club,0,0,0,0.0,5.307692307692308,23,26,2,0,0,0,7
8.5,ALL,Glenn Maxwell,AUS,3526.0,Harare Sports Club,0,1,1,0.0,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3526.0,Harare Sports Club,0,0,0,0.0,6.0,12,12,1,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3530.0,Sharjah Cricket Stadium,21,24,1,87.5,0.0,0,0,0,0,0,0,0
8.5,ALL,Glenn Maxwell,AUS,3530.0,Sharjah Cricket Stadium,0,0,0,0.0,4.702702702702703,29,37,2,0,0,0,1
8.5,ALL,Glenn Maxwell,AUS,3532.0,Dubai International Cricket Stadium,76,84,1,90.47619047619048,0.0,0,0,0,0,0,0,0
