Credits,Player Type,Player Name,Team_x,Unnamed: 0,MatchID,Stadium,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
9.0,BOWL,Adam Zampa,AUS,40165,4700.0,"Maharashtra Cricket Association Stadium, Pune",0,0,0,0.0,3.3000000000000003,33,60,2,0,0,0,1,0,0,10,0,53
9.0,BOWL,Adam Zampa,AUS,40316,4704.0,"Eden Gardens, Kolkata",0,0,0,0.0,7.857142857142858,55,42,0,0,0,0,0,0,0,7,0,-3
9.0,BOWL,Adam Zampa,AUS,40354,4705.0,"Narendra Modi Stadium, Ahmedabad",0,0,0,0.0,4.327868852459017,44,61,1,0,0,0,2,0,0,10,0,28
9.0,BOWL,Adam Zampa,AUS,40362,4705.0,"Narendra Modi Stadium, Ahmedabad",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BOWL,Adam Zampa,AUS,40476,4766.0,"Trent Bridge, Nottingham",0,0,0,0.0,4.9,49,60,3,0,0,0,0,0,0,10,0,82
9.0,BOWL,Adam Zampa,AUS,40500,4770.0,"Headingley, Leeds",3,5,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
9.0,BOWL,Adam Zampa,AUS,40523,4770.0,"Headingley, Leeds",0,0,0,0.0,5.375,43,48,1,0,0,0,1,0,0,8,0,26
9.0,BOWL,Adam Zampa,AUS,40591,4778.0,"Lord's, London",0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,40597,4778.0,"Lord's, London",0,0,0,0.0,8.25,66,48,2,0,0,0,0,0,0,8,0,47
9.0,BOWL,Adam Zampa,AUS,40629,4779.0,"County Ground, Bristol",0,0,0,0.0,7.4,74,60,2,0,0,0,0,0,0,10,0,47
9.0,BOWL,Adam Zampa,AUS,41446,4651.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,2,1,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,41464,4651.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0,0,0,0.0,5.699999999999999,57,60,3,0,0,0,0,0,0,10,0,80
9.0,BOWL,Adam Zampa,AUS,41488,4654.0,"Holkar Cricket Stadium, Indore",1,5,1,20.0,0.0,0,0,0,0,0,0,0,1,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,41494,4654.0,"Holkar Cricket Stadium, Indore",0,0,0,0.0,6.7,67,60,1,0,0,0,0,0,0,10,0,24
9.0,BOWL,Adam Zampa,AUS,43787,4795.0,Melbourne Cricket Ground,0,0,0,0.0,6.4,64,60,2,0,0,0,0,0,0,10,0,49
9.0,BOWL,Adam Zampa,AUS,43813,4801.0,Adelaide Oval,8,22,1,36.36363636363637,0.0,0,0,0,0,0,0,0,1,1,0,0,5
9.0,BOWL,Adam Zampa,AUS,43826,4801.0,Adelaide Oval,0,0,0,0.0,6.769230769230769,44,39,1,0,0,0,0,0,0,6,0,24
9.0,BOWL,Adam Zampa,AUS,43839,4804.0,Perth Stadium,9,24,1,37.5,0.0,0,0,0,0,0,0,0,1,0,0,0,4
9.0,BOWL,Adam Zampa,AUS,43855,4804.0,Perth Stadium,0,0,0,0.0,5.454545454545454,10,11,0,0,0,0,0,0,0,1,0,-3
9.0,BOWL,Adam Zampa,AUS,48208,4831.0,"R Premadasa Stadium, Colombo",12,32,0,37.5,0.0,0,0,0,0,0,0,0,2,0,0,0,8
9.0,BOWL,Adam Zampa,AUS,48214,4831.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,5.333333333333333,32,36,0,0,0,0,0,0,0,6,0,1
9.0,BOWL,Adam Zampa,AUS,103959,3733.0,Westpac Stadium,0,0,0,0.0,5.606557377049181,57,61,2,0,0,0,1,0,0,10,0,51
9.0,BOWL,Adam Zampa,AUS,103995,3735.0,Seddon Park,2,11,1,18.181818181818183,0.0,0,0,0,0,0,0,0,0,0,0,0,-4
9.0,BOWL,Adam Zampa,AUS,104002,3735.0,Seddon Park,0,0,0,0.0,4.5,45,60,1,0,0,0,0,0,0,10,0,28
9.0,BOWL,Adam Zampa,AUS,104794,3740.0,Providence Stadium,0,0,0,0.0,2.909090909090909,16,33,3,0,0,0,0,0,0,5,0,82
9.0,BOWL,Adam Zampa,AUS,104803,3740.0,Providence Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BOWL,Adam Zampa,AUS,104826,3741.0,Providence Stadium,0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,BOWL,Adam Zampa,AUS,104832,3741.0,Providence Stadium,0,0,0,0.0,4.451612903225806,46,62,1,0,0,0,2,0,0,10,0,28
9.0,BOWL,Adam Zampa,AUS,104876,3743.0,"Warner Park, Basseterre",0,0,0,0.0,5.3,53,60,3,0,0,0,1,0,0,10,0,80
9.0,BOWL,Adam Zampa,AUS,104915,3745.0,"Warner Park, Basseterre",0,0,0,0.0,8.571428571428571,60,42,3,0,0,0,0,0,0,7,0,76
9.0,BOWL,Adam Zampa,AUS,105052,3756.0,"Kensington Oval, Bridgetown",5,6,1,83.33333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,5
9.0,BOWL,Adam Zampa,AUS,105074,3756.0,"Kensington Oval, Bridgetown",0,0,0,0.0,4.918032786885246,50,61,1,0,0,0,1,0,0,10,0,28
9.0,BOWL,Adam Zampa,AUS,105328,3782.0,Willowmoore Park,0,0,0,0.0,3.580645161290323,37,62,3,0,0,0,2,0,0,10,0,82
9.0,BOWL,Adam Zampa,AUS,105334,3782.0,Willowmoore Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BOWL,Adam Zampa,AUS,105346,3785.0,SuperSport Park,8,19,1,42.10526315789473,0.0,0,0,0,0,0,0,0,1,0,0,0,3
9.0,BOWL,Adam Zampa,AUS,105366,3785.0,SuperSport Park,0,0,0,0.0,8.799999999999999,44,30,1,0,0,0,0,0,0,5,0,22
9.0,BOWL,Adam Zampa,AUS,105390,3787.0,New Wanderers Stadium,2,12,1,16.666666666666664,0.0,0,0,0,0,0,0,0,0,1,0,0,-2
9.0,BOWL,Adam Zampa,AUS,105396,3787.0,New Wanderers Stadium,0,0,0,0.0,6.75,54,48,0,0,0,0,0,0,0,8,0,-1
9.0,BOWL,Adam Zampa,AUS,105408,3787.0,New Wanderers Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BOWL,Adam Zampa,AUS,105438,3790.0,Kingsmead,0,0,0,0.0,7.466666666666667,56,45,1,0,0,0,2,0,0,7,0,22
9.0,BOWL,Adam Zampa,AUS,105455,3792.0,St George's Park,1,4,1,25.0,0.0,0,0,0,0,0,0,0,1,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,105473,3792.0,St George's Park,0,0,0,0.0,4.923076923076923,32,39,1,0,0,0,0,0,0,6,0,28
9.0,BOWL,Adam Zampa,AUS,105476,3792.0,St George's Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BOWL,Adam Zampa,AUS,105498,3795.0,Newlands,6,10,0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,105505,3795.0,Newlands,0,0,0,0.0,6.387096774193548,33,31,0,0,0,0,1,0,0,5,0,-1
9.0,BOWL,Adam Zampa,AUS,105885,3768.0,R Premadasa Stadium,0,0,0,0.0,4.857142857142858,34,42,0,0,0,0,0,0,0,7,0,3
9.0,BOWL,Adam Zampa,AUS,105925,3769.0,R Premadasa Stadium,5,16,1,31.25,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
9.0,BOWL,Adam Zampa,AUS,105931,3769.0,R Premadasa Stadium,0,0,0,0.0,4.131147540983607,42,61,3,0,0,0,1,0,0,10,0,82
9.0,BOWL,Adam Zampa,AUS,105967,3772.0,Rangiri Dambulla International Stadium,1,6,0,16.666666666666664,0.0,0,0,0,0,0,0,0,1,0,0,0,2
9.0,BOWL,Adam Zampa,AUS,105972,3772.0,Rangiri Dambulla International Stadium,0,0,0,0.0,3.9,39,60,3,0,0,0,1,0,0,10,0,82
9.0,BOWL,Adam Zampa,AUS,105983,3772.0,Rangiri Dambulla International Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BOWL,Adam Zampa,AUS,106010,3774.0,Rangiri Dambulla International Stadium,0,0,0,0.0,4.163265306122449,34,49,1,0,0,0,5,0,0,8,0,28
9.0,BOWL,Adam Zampa,AUS,106045,3776.0,Pallekele International Cricket Stadium,0,0,0,0.0,6.972972972972972,43,37,2,0,0,0,1,0,0,6,0,49
9.0,BOWL,Adam Zampa,AUS,106055,3776.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,3595,3958.0,"Brisbane Cricket Ground, Woolloongabba",11,26,1,42.30769230769231,0.0,0,0,0,0,0,0,0,4,0,0,0,9
7.0,WK,Alex Carey,AUS,3624,3958.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,7631,4012.0,Riverside Ground,2,5,1,40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3
7.0,WK,Alex Carey,AUS,7663,4013.0,Old Trafford,18,41,1,43.90243902439025,0.0,0,0,0,0,0,0,0,5,1,0,0,19
7.0,WK,Alex Carey,AUS,11620,4152.0,Trent Bridge,17,55,1,30.909090909090907,0.0,0,0,0,0,0,0,0,7,0,0,0,18
7.0,WK,Alex Carey,AUS,11707,4155.0,Kennington Oval,29,35,0,82.85714285714286,0.0,0,0,0,0,0,0,0,5,1,0,0,36
7.0,WK,Alex Carey,AUS,11724,4155.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,11747,4157.0,The Cooper Associates County Ground,12,21,1,57.14285714285714,0.0,0,0,0,0,0,0,0,2,0,0,0,10
7.0,WK,Alex Carey,AUS,11782,4157.0,The Cooper Associates County Ground,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,33
7.0,WK,Alex Carey,AUS,11825,4159.0,Kennington Oval,4,3,1,133.33333333333331,0.0,0,0,0,0,0,0,0,0,0,0,0,4
7.0,WK,Alex Carey,AUS,11853,4159.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,33
7.0,WK,Alex Carey,AUS,11963,4166.0,Trent Bridge,7,8,0,87.5,0.0,0,0,0,0,0,0,0,1,0,0,0,8
7.0,WK,Alex Carey,AUS,12117,4173.0,Lord's,18,28,0,64.28571428571429,0.0,0,0,0,0,0,0,0,5,0,0,0,21
7.0,WK,Alex Carey,AUS,12149,4173.0,Lord's,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,12261,4178.0,Lord's,27,72,1,37.5,0.0,0,0,0,0,0,0,0,11,0,0,0,32
7.0,WK,Alex Carey,AUS,12294,4178.0,Lord's,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,12538,4188.0,Old Trafford,35,71,1,49.29577464788733,0.0,0,0,0,0,0,0,0,11,1,0,0,42
7.0,WK,Alex Carey,AUS,12557,4188.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,9
7.0,WK,Alex Carey,AUS,12608,4191.0,Edgbaston,30,73,1,41.0958904109589,0.0,0,0,0,0,0,0,0,4,0,0,0,28
7.0,WK,Alex Carey,AUS,12636,4191.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,12789,4065.0,Perth Stadium,25,71,1,35.2112676056338,0.0,0,0,0,0,0,0,0,2,0,0,0,21
7.0,WK,Alex Carey,AUS,12822,4067.0,Adelaide Oval,31,73,1,42.465753424657535,0.0,0,0,0,0,0,0,0,4,0,0,0,29
7.0,WK,Alex Carey,AUS,12855,4067.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,12869,4069.0,Bellerive Oval,32,41,1,78.04878048780488,0.0,0,0,0,0,0,0,0,1,1,0,0,35
7.0,WK,Alex Carey,AUS,12887,4069.0,Bellerive Oval,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,12896,4077.0,Sydney Cricket Ground,4,31,1,12.903225806451612,0.0,0,0,0,0,0,0,0,5,0,0,0,3
7.0,WK,Alex Carey,AUS,12932,4078.0,Adelaide Oval,10,28,1,35.714285714285715,0.0,0,0,0,0,0,0,0,2,0,0,0,6
7.0,WK,Alex Carey,AUS,12969,4079.0,Melbourne Cricket Ground,1,11,1,9.090909090909092,0.0,0,0,0,0,0,0,0,1,0,0,0,-4
7.0,WK,Alex Carey,AUS,13004,4079.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,15441,4102.0,"Rajiv Gandhi International Stadium, Uppal",16,37,0,43.24324324324324,0.0,0,0,0,0,0,0,0,5,0,0,0,15
7.0,WK,Alex Carey,AUS,15465,4102.0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,15483,4106.0,"Vidarbha Cricket Association Stadium, Jamtha",14,25,1,56.00000000000001,0.0,0,0,0,0,0,0,0,2,0,0,0,12
7.0,WK,Alex Carey,AUS,15512,4109.0,JSCA International Stadium Complex,9,17,0,52.94117647058824,0.0,0,0,0,0,0,0,0,3,0,0,0,8
7.0,WK,Alex Carey,AUS,15559,4111.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",13,15,1,86.66666666666667,0.0,0,0,0,0,0,0,0,2,0,0,0,15
7.0,WK,Alex Carey,AUS,15573,4111.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,15586,4113.0,Arun Jaitley Stadium,3,9,1,33.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,3
7.0,WK,Alex Carey,AUS,15616,4113.0,Arun Jaitley Stadium,0,0,0,0.0,0.0,0,0,0,2,2,0,0,0,0,0,0,37
7.0,WK,Alex Carey,AUS,16327,4117.0,Sharjah Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,16337,4118.0,Sheikh Zayed Stadium,19,21,0,90.47619047619048,0.0,0,0,0,0,0,0,0,0,1,0,0,21
7.0,WK,Alex Carey,AUS,16366,4118.0,Sheikh Zayed Stadium,0,0,0,0.0,0.0,0,0,0,2,1,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,16375,4119.0,Dubai International Cricket Stadium,43,67,1,64.17910447761194,0.0,0,0,0,0,0,0,0,3,0,0,0,44
7.0,WK,Alex Carey,AUS,16412,4120.0,Dubai International Cricket Stadium,0,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,16438,4120.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,16940,4255.0,Sydney Cricket Ground,1,2,1,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
7.0,WK,Alex Carey,AUS,16972,4255.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,17068,4248.0,Boland Park,5,16,1,31.25,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
7.0,WK,Alex Carey,AUS,17085,4248.0,Boland Park,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,17096,4252.0,Mangaung Oval,17,21,1,80.95238095238095,0.0,0,0,0,0,0,0,0,1,0,0,0,18
7.0,WK,Alex Carey,AUS,17131,4254.0,Senwes Park,0,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,17157,4254.0,Senwes Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,17285,4231.0,Wankhede Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,17299,4232.0,Saurashtra Cricket Association Stadium,12,17,1,70.58823529411765,0.0,0,0,0,0,0,0,0,0,1,0,0,14
7.0,WK,Alex Carey,AUS,17328,4233.0,M.Chinnaswamy Stadium,11,36,1,30.55555555555556,0.0,0,0,0,0,0,0,0,6,0,0,0,11
7.0,WK,Alex Carey,AUS,18061,4259.0,Old Trafford,6,10,1,60.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3
7.0,WK,Alex Carey,AUS,18091,4259.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,18112,4260.0,Old Trafford,28,41,1,68.29268292682927,0.0,0,0,0,0,0,0,0,2,0,0,0,28
7.0,WK,Alex Carey,AUS,18129,4260.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,18147,4261.0,Old Trafford,66,116,1,56.896551724137936,0.0,0,0,0,0,0,0,0,7,2,0,0,77
7.0,WK,Alex Carey,AUS,19946,4265.0,Sydney Cricket Ground,9,13,0,69.23076923076923,0.0,0,0,0,0,0,0,0,2,0,0,0,9
7.0,WK,Alex Carey,AUS,19974,4265.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,20011,4266.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,20028,4267.0,Manuka Oval,22,42,1,52.38095238095239,0.0,0,0,0,0,0,0,0,4,0,0,0,22
7.0,WK,Alex Carey,AUS,20048,4267.0,Manuka Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,23457,4310.0,"Kensington Oval, Bridgetown, Barbados",35,89,1,39.325842696629216,0.0,0,0,0,0,0,0,0,5,2,0,0,38
7.0,WK,Alex Carey,AUS,23495,4310.0,"Kensington Oval, Bridgetown, Barbados",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,23499,4311.0,"Kensington Oval, Bridgetown, Barbados",6,17,1,35.294117647058826,0.0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,WK,Alex Carey,AUS,23543,4313.0,"Kensington Oval, Bridgetown, Barbados",23,52,1,44.230769230769226,0.0,0,0,0,0,0,0,0,3,0,0,0,20
7.0,WK,Alex Carey,AUS,23562,4313.0,"Kensington Oval, Bridgetown, Barbados",0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,17
7.0,WK,Alex Carey,AUS,26293,4379.0,"Gaddafi Stadium, Lahore",4,4,1,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
7.0,WK,Alex Carey,AUS,26327,4379.0,"Gaddafi Stadium, Lahore",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,26335,4380.0,"Gaddafi Stadium, Lahore",5,10,1,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
7.0,WK,Alex Carey,AUS,26372,4382.0,"Gaddafi Stadium, Lahore",26,62,1,41.935483870967744,0.0,0,0,0,0,0,0,0,6,1,0,0,28
7.0,WK,Alex Carey,AUS,28084,4409.0,Pallekele International Cricket Stadium,17,23,1,73.91304347826086,0.0,0,0,0,0,0,0,0,1,0,0,0,18
7.0,WK,Alex Carey,AUS,28104,4409.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,28126,4412.0,Pallekele International Cricket Stadium,11,20,1,55.00000000000001,0.0,0,0,0,0,0,0,0,1,0,0,0,8
7.0,WK,Alex Carey,AUS,28144,4412.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,28158,4415.0,"R Premadasa Stadium, Colombo",31,52,1,59.61538461538461,0.0,0,0,0,0,0,0,0,3,1,0,0,32
7.0,WK,Alex Carey,AUS,28204,4416.0,"R Premadasa Stadium, Colombo",11,20,1,55.00000000000001,0.0,0,0,0,0,0,0,0,2,0,0,0,9
7.0,WK,Alex Carey,AUS,28226,4416.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,1,1,2,0,0,0,0,0,33
7.0,WK,Alex Carey,AUS,28253,4418.0,"R Premadasa Stadium, Colombo",41,68,0,60.29411764705882,0.0,0,0,0,0,0,0,0,1,0,0,0,40
7.0,WK,Alex Carey,AUS,28269,4418.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,29678,4458.0,"Tony Ireland Stadium, Townsville",2,8,1,25.0,0.0,0,0,0,0,0,0,0,2,0,0,0,4
7.0,WK,Alex Carey,AUS,29716,4459.0,"Tony Ireland Stadium, Townsville",18,36,0,50.0,0.0,0,0,0,0,0,0,0,2,0,0,0,16
7.0,WK,Alex Carey,AUS,29732,4459.0,"Tony Ireland Stadium, Townsville",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,29739,4460.0,"Riverway Stadium, Townsville",0,9,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,WK,Alex Carey,AUS,29774,4460.0,"Riverway Stadium, Townsville",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,29792,4461.0,"Cazaly's Stadium, Cairns",47,101,1,46.53465346534654,0.0,0,0,0,0,0,0,0,8,1,0,0,51
7.0,WK,Alex Carey,AUS,29814,4461.0,"Cazaly's Stadium, Cairns",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,29825,4462.0,"Cazaly's Stadium, Cairns",12,28,1,42.85714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,6
7.0,WK,Alex Carey,AUS,29868,4464.0,"Cazaly's Stadium, Cairns",30,44,0,68.18181818181817,0.0,0,0,0,0,0,0,0,3,0,0,0,31
7.0,WK,Alex Carey,AUS,29899,4464.0,"Cazaly's Stadium, Cairns",0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,17
7.0,WK,Alex Carey,AUS,29918,4475.0,Adelaide Oval,9,28,1,32.142857142857146,0.0,0,0,0,0,0,0,0,3,0,0,0,6
7.0,WK,Alex Carey,AUS,29933,4475.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,29942,4477.0,Sydney Cricket Ground,0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,29977,4477.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,29984,4480.0,Melbourne Cricket Ground,8,8,0,100.0,0.0,0,0,0,0,0,0,0,1,0,0,0,9
7.0,WK,Alex Carey,AUS,30011,4480.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,34243,4541.0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,34250,4545.0,"MA Chidambaram Stadium, Chepauk, Chennai",24,46,1,52.17391304347826,0.0,0,0,0,0,0,0,0,2,1,0,0,24
7.0,WK,Alex Carey,AUS,34287,4545.0,"MA Chidambaram Stadium, Chepauk, Chennai",0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,36269,4635.0,"Mangaung Oval, Bloemfontein",3,9,1,33.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,3
7.0,WK,Alex Carey,AUS,36286,4635.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,0.0,0,0,0,4,0,1,0,0,0,0,0,41
7.0,WK,Alex Carey,AUS,36298,4638.0,"Mangaung Oval, Bloemfontein",6,10,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
7.0,WK,Alex Carey,AUS,36343,4642.0,"Sedgars Park, Potchefstroom",8,25,1,32.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3
7.0,WK,Alex Carey,AUS,36382,4646.0,"SuperSport Park, Centurion",39,83,1,46.98795180722892,0.0,0,0,0,0,0,0,0,9,4,0,0,50
7.0,WK,Alex Carey,AUS,36401,4646.0,"SuperSport Park, Centurion",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,36422,4648.0,"The Wanderers Stadium, Johannesburg",2,4,1,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
7.0,WK,Alex Carey,AUS,38996,4662.0,"MA Chidambaram Stadium, Chepauk, Chennai",0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,WK,Alex Carey,AUS,40496,4770.0,"Headingley, Leeds",24,72,1,33.33333333333333,0.0,0,0,0,0,0,0,0,8,3,0,0,32
7.0,WK,Alex Carey,AUS,40532,4770.0,"Headingley, Leeds",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Alex Carey,AUS,40543,4775.0,"Riverside Ground, Chester-le-Street",39,68,0,57.35294117647059,0.0,0,0,0,0,0,0,0,8,1,0,0,45
7.0,WK,Alex Carey,AUS,40587,4778.0,"Lord's, London",13,22,1,59.09090909090909,0.0,0,0,0,0,0,0,0,0,0,0,0,9
7.0,WK,Alex Carey,AUS,41485,4654.0,"Holkar Cricket Stadium, Indore",6,12,1,50.0,0.0,0,0,0,0,0,0,0,2,0,0,0,4
7.0,WK,Alex Carey,AUS,41501,4654.0,"Holkar Cricket Stadium, Indore",0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Alex Carey,AUS,41510,4657.0,"Saurashtra Cricket Association Stadium, Rajkot",7,20,1,35.0,0.0,0,0,0,0,0,0,0,1,0,0,0,2
7.0,WK,Alex Carey,AUS,41544,4657.0,"Saurashtra Cricket Association Stadium, Rajkot",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Alex Carey,AUS,48204,4831.0,"R Premadasa Stadium, Colombo",15,39,1,38.46153846153847,0.0,0,0,0,0,0,0,0,5,1,0,0,16
7.0,WK,Alex Carey,AUS,48222,4831.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
